courseID,courseTitle,courseLink
23568, Intermediate Macroeconomics,https://handbook.uts.edu.au/subjects/details/23568.html
23569," Economic Growth, Development and Sustainability",https://handbook.uts.edu.au/subjects/details/23569.html
23570, Economics of the Environment,https://handbook.uts.edu.au/subjects/details/23570.html
23571, Introductory Econometrics,https://handbook.uts.edu.au/subjects/details/23571.html
23580, Contemporary Economic Perspectives (Capstone),https://handbook.uts.edu.au/subjects/details/23580.html
23600, Economic Policy and Analysis (Capstone),https://handbook.uts.edu.au/subjects/details/23600.html
23706, Economics for Management,https://handbook.uts.edu.au/subjects/details/23706.html
23708, Studio 1: Foundation,https://handbook.uts.edu.au/subjects/details/23708.html
23709, Economics for Management,https://handbook.uts.edu.au/subjects/details/23709.html
23710, Behavioural Decision Making,https://handbook.uts.edu.au/subjects/details/23710.html
23711, Behavioural Game Theory,https://handbook.uts.edu.au/subjects/details/23711.html
23712, Behavioural Approach to Investment and Insurance Decisions,https://handbook.uts.edu.au/subjects/details/23712.html
23713, Behavioural Economics and Corporate Decision Making,https://handbook.uts.edu.au/subjects/details/23713.html
23714, Rationality and Incentives,https://handbook.uts.edu.au/subjects/details/23714.html
23715, Game Theory and Strategic Decision Making,https://handbook.uts.edu.au/subjects/details/23715.html
23716, Principles of Causal Inference,https://handbook.uts.edu.au/subjects/details/23716.html
23717, Trial Design,https://handbook.uts.edu.au/subjects/details/23717.html
23718, Statistical Foundations for Economics and Business,https://handbook.uts.edu.au/subjects/details/23718.html
23719, Economics Foundations,https://handbook.uts.edu.au/subjects/details/23719.html
23730, Research Project in Behavioural Economics,https://handbook.uts.edu.au/subjects/details/23730.html
23731, Industry Project in Behavioural Economics,https://handbook.uts.edu.au/subjects/details/23731.html
23787, Health Technology Assessment,https://handbook.uts.edu.au/subjects/details/23787.html
23788, Behavioural Economics Research,https://handbook.uts.edu.au/subjects/details/23788.html
23790, Behavioural Health Economics,https://handbook.uts.edu.au/subjects/details/23790.html
23791, Behavioural Economics of Environment,https://handbook.uts.edu.au/subjects/details/23791.html
23792, Behavioural Economics and Ethics,https://handbook.uts.edu.au/subjects/details/23792.html
23793, Mechanism Design,https://handbook.uts.edu.au/subjects/details/23793.html
23794, Choice Architecture,https://handbook.uts.edu.au/subjects/details/23794.html
23907, Advanced Microeconomics,https://handbook.uts.edu.au/subjects/details/23907.html
23908, Advanced Econometrics,https://handbook.uts.edu.au/subjects/details/23908.html
23909, Thesis Proposal in Economics (Honours),https://handbook.uts.edu.au/subjects/details/23909.html
23910, Thesis in Economics (Honours),https://handbook.uts.edu.au/subjects/details/23910.html
23911, Research in Industrial Organisation,https://handbook.uts.edu.au/subjects/details/23911.html
23912, Research in Health Economics,https://handbook.uts.edu.au/subjects/details/23912.html
23913, Research in Labour Economics,https://handbook.uts.edu.au/subjects/details/23913.html
23917, Advanced Macroeconomics,https://handbook.uts.edu.au/subjects/details/23917.html
23918, Economic Policy Seminar,https://handbook.uts.edu.au/subjects/details/23918.html
23921, Research in Industrial Organisation,https://handbook.uts.edu.au/subjects/details/23921.html
23922, Research in Health Economics,https://handbook.uts.edu.au/subjects/details/23922.html
23926, PhD Thesis: Economics,https://handbook.uts.edu.au/subjects/details/23926.html
23930, Econometrics 1,https://handbook.uts.edu.au/subjects/details/23930.html
23931, Advanced Econometrics,https://handbook.uts.edu.au/subjects/details/23931.html
23932, Econometrics 3,https://handbook.uts.edu.au/subjects/details/23932.html
23937, Game Theory,https://handbook.uts.edu.au/subjects/details/23937.html
23938, Macroeconomics 1,https://handbook.uts.edu.au/subjects/details/23938.html
23939, Advanced Macroeconomics,https://handbook.uts.edu.au/subjects/details/23939.html
23940, Research in Market Design,https://handbook.uts.edu.au/subjects/details/23940.html
23941, Mathematics for Economists,https://handbook.uts.edu.au/subjects/details/23941.html
23942, Microeconomics 1,https://handbook.uts.edu.au/subjects/details/23942.html
23943, Advanced Microeconomics,https://handbook.uts.edu.au/subjects/details/23943.html
23949, PhD Thesis: Economics,https://handbook.uts.edu.au/subjects/details/23949.html
23971, Research in Advanced Econometrics,https://handbook.uts.edu.au/subjects/details/23971.html
23972, Bayesian Econometrics for Research,https://handbook.uts.edu.au/subjects/details/23972.html
23973, Research in Behavioural Economics,https://handbook.uts.edu.au/subjects/details/23973.html
23974, Research in Experimental Economics,https://handbook.uts.edu.au/subjects/details/23974.html
23975, Research in Program Evaluation,https://handbook.uts.edu.au/subjects/details/23975.html
23976, Research in Political Economy,https://handbook.uts.edu.au/subjects/details/23976.html
23977, Research in Public Economics,https://handbook.uts.edu.au/subjects/details/23977.html
23978, Research in Mechanism Design,https://handbook.uts.edu.au/subjects/details/23978.html
23982, Master of Business Thesis (Economics),https://handbook.uts.edu.au/subjects/details/23982.html
23991, Research in Advanced Econometrics,https://handbook.uts.edu.au/subjects/details/23991.html
23992, Bayesian Econometrics for Research,https://handbook.uts.edu.au/subjects/details/23992.html
23993, Research in Behavioural Economics,https://handbook.uts.edu.au/subjects/details/23993.html
23994, Research in Experimental Economics,https://handbook.uts.edu.au/subjects/details/23994.html
23995, Research in Program Evaluation,https://handbook.uts.edu.au/subjects/details/23995.html
23996, Research in Political Economy,https://handbook.uts.edu.au/subjects/details/23996.html
23997, Research in Public Economics,https://handbook.uts.edu.au/subjects/details/23997.html
23998, Research in Mechanism Design,https://handbook.uts.edu.au/subjects/details/23998.html
240700, Customer-Centric Marketing,https://handbook.uts.edu.au/subjects/details/240700.html
240701, Consumer Insights,https://handbook.uts.edu.au/subjects/details/240701.html
240710, Digital Consumer Behaviour,https://handbook.uts.edu.au/subjects/details/240710.html
240713, Digital Platforms,https://handbook.uts.edu.au/subjects/details/240713.html
240715, Data-Driven Marketing,https://handbook.uts.edu.au/subjects/details/240715.html
240725, Emerging Technologies and Marketing,https://handbook.uts.edu.au/subjects/details/240725.html
240729, Digital Marketing Today,https://handbook.uts.edu.au/subjects/details/240729.html
240730, Omnichannel Marketing Strategy,https://handbook.uts.edu.au/subjects/details/240730.html
240742, Managing Digital Offerings and Innovation,https://handbook.uts.edu.au/subjects/details/240742.html
240748, Delivering Customer Value,https://handbook.uts.edu.au/subjects/details/240748.html
240753, Customer Analytics,https://handbook.uts.edu.au/subjects/details/240753.html
240790, Business Project: Digital Marketing,https://handbook.uts.edu.au/subjects/details/240790.html
240834, Marketing in the Age of Technology,https://handbook.uts.edu.au/subjects/details/240834.html
24100, Applied Project in Marketing (Capstone),https://handbook.uts.edu.au/subjects/details/24100.html
24101, Applied Project in Advertising and Marketing Communication (Capstone),https://handbook.uts.edu.au/subjects/details/24101.html
24104, Digital Marketing and Social Media,https://handbook.uts.edu.au/subjects/details/24104.html
24109, Marketing and Customer Value,https://handbook.uts.edu.au/subjects/details/24109.html
24202, Consumer Behaviour,https://handbook.uts.edu.au/subjects/details/24202.html
24205, Business-to-Business Marketing,https://handbook.uts.edu.au/subjects/details/24205.html
24207, Media Planning,https://handbook.uts.edu.au/subjects/details/24207.html
24210, Integrated Marketing Communications,https://handbook.uts.edu.au/subjects/details/24210.html
24211, Branding,https://handbook.uts.edu.au/subjects/details/24211.html
24212, Entrepreneurial Marketing,https://handbook.uts.edu.au/subjects/details/24212.html
24220, International Marketing,https://handbook.uts.edu.au/subjects/details/24220.html
24222, Marketing Channels,https://handbook.uts.edu.au/subjects/details/24222.html
24223, Product Innovation Marketing,https://handbook.uts.edu.au/subjects/details/24223.html
24224, Pricing Strategies and Tactics,https://handbook.uts.edu.au/subjects/details/24224.html
24306, Services Marketing,https://handbook.uts.edu.au/subjects/details/24306.html
24309, Marketing Research,https://handbook.uts.edu.au/subjects/details/24309.html
24331, Marketing Analytics and Decisions,https://handbook.uts.edu.au/subjects/details/24331.html
24415, Marketing Planning and Strategy,https://handbook.uts.edu.au/subjects/details/24415.html
24510, Advertising Research,https://handbook.uts.edu.au/subjects/details/24510.html
24706, Customer Centric Services Marketing,https://handbook.uts.edu.au/subjects/details/24706.html
24710, Customer Experience and Behaviour,https://handbook.uts.edu.au/subjects/details/24710.html
24729, Digital Marketing and Emerging Technologies,https://handbook.uts.edu.au/subjects/details/24729.html
24730, Marketing Strategy and Leadership,https://handbook.uts.edu.au/subjects/details/24730.html
24734, Marketing Management,https://handbook.uts.edu.au/subjects/details/24734.html
24736, Marketing Communications,https://handbook.uts.edu.au/subjects/details/24736.html
24738, International and Cross-Cultural Marketing,https://handbook.uts.edu.au/subjects/details/24738.html
24748, Deliver Customer Value,https://handbook.uts.edu.au/subjects/details/24748.html
24752, Brand Management,https://handbook.uts.edu.au/subjects/details/24752.html
24753, Customer Analytics,https://handbook.uts.edu.au/subjects/details/24753.html
24754, Studio 2: Specialisation,https://handbook.uts.edu.au/subjects/details/24754.html
24758, Readings in Marketing,https://handbook.uts.edu.au/subjects/details/24758.html
24760, Pricing and Revenue Management,https://handbook.uts.edu.au/subjects/details/24760.html
24761, Data-Driven Insights,https://handbook.uts.edu.au/subjects/details/24761.html
24762, Marketing for Social Good,https://handbook.uts.edu.au/subjects/details/24762.html
24763, Omnichannel Marketing,https://handbook.uts.edu.au/subjects/details/24763.html
24769, Innovation and Creativity in Marketing,https://handbook.uts.edu.au/subjects/details/24769.html
24770, Thesis in Marketing (Honours) 1,https://handbook.uts.edu.au/subjects/details/24770.html
24771, Thesis in Marketing (Honours) 2,https://handbook.uts.edu.au/subjects/details/24771.html
24772, Applied Research and Insights,https://handbook.uts.edu.au/subjects/details/24772.html
24790, Business Project: Marketing (Capstone),https://handbook.uts.edu.au/subjects/details/24790.html
24834, Marketing Decision Making,https://handbook.uts.edu.au/subjects/details/24834.html
24902, Research Methodology and Data Analysis Techniques,https://handbook.uts.edu.au/subjects/details/24902.html
